DateTime;Load Consuption
04.01.2017 5:35;29,5
04.01.2017 5:40;29,27
04.01.2017 5:45;28,91
04.01.2017 5:50;31,09
04.01.2017 5:55;30,42
04.01.2017 6:00;29,74
04.01.2017 6:05;30,35
04.01.2017 6:10;30,48
04.01.2017 6:15;31,25
04.01.2017 6:20;30,34
04.01.2017 6:25;33,39
04.01.2017 6:30;34,64
04.01.2017 6:35;34,37
04.01.2017 6:40;34,14
04.01.2017 6:45;35,14
04.01.2017 6:50;37,92
04.01.2017 6:55;40,76
04.01.2017 7:00;41,68
04.01.2017 7:05;40,25
04.01.2017 7:10;37,54
04.01.2017 7:15;37,2
04.01.2017 7:20;38,23
04.01.2017 7:25;39,3
04.01.2017 7:30;35,02
04.01.2017 7:35;33,94
04.01.2017 7:40;34,28
04.01.2017 7:45;32,88
04.01.2017 7:50;33,81
04.01.2017 7:55;34,66
04.01.2017 8:00;34,97
04.01.2017 8:05;35,37
04.01.2017 8:10;36
04.01.2017 8:15;36,43
04.01.2017 8:20;36,77
04.01.2017 8:25;36,58
04.01.2017 8:30;37,41
04.01.2017 8:35;37,75
04.01.2017 8:40;37,46
04.01.2017 8:45;36,69
04.01.2017 8:50;37,76
04.01.2017 8:55;38,06
04.01.2017 9:00;37,54
04.01.2017 9:05;38,5
04.01.2017 9:10;37,48
04.01.2017 9:15;38,17
04.01.2017 9:20;38,24
04.01.2017 9:25;38,61
04.01.2017 9:30;37,38
04.01.2017 9:35;35,64
04.01.2017 9:40;36,55
04.01.2017 9:45;36,24
04.01.2017 9:50;35,78
04.01.2017 9:55;36,55
04.01.2017 10:00;37,72
04.01.2017 10:05;36,36
04.01.2017 10:10;36,18
04.01.2017 10:15;37,52
04.01.2017 10:20;36,38
04.01.2017 10:25;38,24
04.01.2017 10:30;38,84
04.01.2017 10:35;37,18
04.01.2017 10:40;37,08
04.01.2017 10:45;39,06
04.01.2017 10:50;39,08
04.01.2017 10:55;37,58
04.01.2017 11:00;38,1
04.01.2017 11:05;39,24
04.01.2017 11:10;39,71
04.01.2017 11:15;37,85
04.01.2017 11:20;36,54
04.01.2017 11:25;36,97
04.01.2017 11:30;35,93
04.01.2017 11:35;35,86
04.01.2017 11:40;35,97
04.01.2017 11:45;34,79
04.01.2017 11:50;34,86
04.01.2017 11:55;37,72
04.01.2017 12:00;36,95
04.01.2017 12:05;37,26
04.01.2017 12:10;35,44
04.01.2017 12:15;36,25
04.01.2017 12:20;35,45
04.01.2017 12:25;33,86
04.01.2017 12:30;33,83
04.01.2017 12:35;33,61
04.01.2017 12:40;33,58
04.01.2017 12:45;35,53
04.01.2017 12:50;39,34
04.01.2017 12:55;42,08
04.01.2017 13:00;39,96
04.01.2017 13:05;39,29
04.01.2017 13:10;40,13
04.01.2017 13:15;38,04
04.01.2017 13:20;37,26
04.01.2017 13:25;35,93
04.01.2017 13:30;36,27
04.01.2017 13:35;35,71
04.01.2017 13:40;34,6
04.01.2017 13:45;34,34
04.01.2017 13:50;33,08
04.01.2017 13:55;32,77
04.01.2017 14:00;34,07
04.01.2017 14:05;35,57
04.01.2017 14:10;32,73
04.01.2017 14:15;35,82
04.01.2017 14:20;37,24
04.01.2017 14:25;37,93
04.01.2017 14:30;36,42
04.01.2017 14:35;36,73
04.01.2017 14:40;36,01
04.01.2017 14:45;36,63
04.01.2017 14:50;35,45
04.01.2017 14:55;35,38
04.01.2017 15:00;37,32
04.01.2017 15:05;36,85
04.01.2017 15:10;36,78
04.01.2017 15:15;37,21
04.01.2017 15:20;37,51
04.01.2017 15:25;42,97
04.01.2017 15:30;43,98
04.01.2017 15:35;43,55
04.01.2017 15:40;41,79
04.01.2017 15:45;44,06
04.01.2017 15:50;43,64
04.01.2017 15:55;45,34
04.01.2017 16:00;47,63
04.01.2017 16:05;47,01
04.01.2017 16:10;46,84
04.01.2017 16:15;45,75
04.01.2017 16:20;46,01
04.01.2017 16:25;49,15
04.01.2017 16:30;48,76
04.01.2017 16:35;48,35
04.01.2017 16:40;48,33
04.01.2017 16:45;51,75
04.01.2017 16:50;51,5
04.01.2017 16:55;49,52
04.01.2017 17:00;46,49
04.01.2017 17:05;48,26
04.01.2017 17:10;46,55
04.01.2017 17:15;46,55
04.01.2017 17:20;49,06
04.01.2017 17:25;50,95
04.01.2017 17:30;48,8
04.01.2017 17:35;47,74
04.01.2017 17:40;47,44
04.01.2017 17:45;49,18
04.01.2017 17:50;44,73
04.01.2017 17:55;45,89
04.01.2017 18:00;43,78
04.01.2017 18:05;44,71
04.01.2017 18:10;43,85
04.01.2017 18:15;44,87
04.01.2017 18:20;43,43
04.01.2017 18:25;42,31
04.01.2017 18:30;44,59
04.01.2017 18:35;41,72
04.01.2017 18:40;39,78
04.01.2017 18:45;40,99
04.01.2017 18:50;41,61
04.01.2017 18:55;44,43
04.01.2017 19:00;42,94
04.01.2017 19:05;43,36
04.01.2017 19:10;44,71
04.01.2017 19:15;43,99
04.01.2017 19:20;45,02
04.01.2017 19:25;42,51
04.01.2017 19:30;41,97
04.01.2017 19:35;41,54
04.01.2017 19:40;40,98
04.01.2017 19:45;41,13
04.01.2017 19:50;40,24
04.01.2017 19:55;41,46
04.01.2017 20:00;42,13
04.01.2017 20:05;42,69
04.01.2017 20:10;43,33
04.01.2017 20:15;42,2
04.01.2017 20:20;42,66
04.01.2017 20:25;41,38
04.01.2017 20:30;42,24
04.01.2017 20:35;41,65
04.01.2017 20:40;42,48
04.01.2017 20:45;43,21
04.01.2017 20:50;41,77
04.01.2017 20:55;37,94
04.01.2017 21:00;35,04
04.01.2017 21:05;34,4
04.01.2017 21:10;32,42
04.01.2017 21:15;32,69
04.01.2017 21:20;31,76
04.01.2017 21:25;32,07
04.01.2017 21:30;33,18
04.01.2017 21:35;31,75
04.01.2017 21:40;32,61
04.01.2017 21:45;33,05
04.01.2017 21:50;35,09
04.01.2017 21:55;35,58
04.01.2017 22:00;34,33
04.01.2017 22:05;34,4
04.01.2017 22:10;32,01
04.01.2017 22:15;36,73
04.01.2017 22:20;37,57
04.01.2017 22:25;38,33
04.01.2017 22:30;36,46
04.01.2017 22:35;33,52
04.01.2017 22:40;32
04.01.2017 22:45;31,93
04.01.2017 22:50;33,35
04.01.2017 22:55;33,34
04.01.2017 23:00;32,18
04.01.2017 23:05;29,7
04.01.2017 23:10;28,45
04.01.2017 23:15;28,95
04.01.2017 23:20;25,65
04.01.2017 23:25;24,57
04.01.2017 23:30;24,04
04.01.2017 23:35;21,35
04.01.2017 23:40;22,14
04.01.2017 23:45;23,33
04.01.2017 23:50;21,44
04.01.2017 23:55;22,36
05.01.2017 0:00;22,01
05.01.2017 0:05;21,56
05.01.2017 0:10;22,45
05.01.2017 0:15;22,34
05.01.2017 0:20;21,85
05.01.2017 0:25;21,78
05.01.2017 0:30;20,73
05.01.2017 0:35;20,46
05.01.2017 0:40;20,98
05.01.2017 0:45;20,64
05.01.2017 0:50;20,57
05.01.2017 0:55;20,39
05.01.2017 1:00;20,83
05.01.2017 1:05;20,51
05.01.2017 1:10;21,46
05.01.2017 1:15;20,65
05.01.2017 1:20;20,96
05.01.2017 1:25;20,95
05.01.2017 1:30;20,9
05.01.2017 1:35;21,3
05.01.2017 1:40;21,23
05.01.2017 1:45;20,05
05.01.2017 1:50;20,28
05.01.2017 1:55;20,01
05.01.2017 2:00;19,81
05.01.2017 2:05;20,64
05.01.2017 2:10;20,01
05.01.2017 2:15;19,65
05.01.2017 2:20;19,71
05.01.2017 2:25;19,82
05.01.2017 2:30;20,06
05.01.2017 2:35;20,66
05.01.2017 2:40;19,9
05.01.2017 2:45;20,07
05.01.2017 2:50;19,93
05.01.2017 2:55;19,89
05.01.2017 3:00;20,45
05.01.2017 3:05;19,77
05.01.2017 3:10;20,48
05.01.2017 3:15;20,68
05.01.2017 3:20;20,35
05.01.2017 3:25;20,24
05.01.2017 3:30;19,23
05.01.2017 3:35;19,01
05.01.2017 3:40;19,79
05.01.2017 3:45;19,34
05.01.2017 3:50;19,49
05.01.2017 3:55;20,41
05.01.2017 4:00;19,83
05.01.2017 4:05;19,64
05.01.2017 4:10;19,46
05.01.2017 4:15;19,68
05.01.2017 4:20;21,36
05.01.2017 4:25;20,39
05.01.2017 4:30;22,45
05.01.2017 4:35;23,14
05.01.2017 4:40;22,13
05.01.2017 4:45;22,52
05.01.2017 4:50;24,17
05.01.2017 4:55;24,9
05.01.2017 5:00;25,41
05.01.2017 5:05;26,35
05.01.2017 5:10;26,54
05.01.2017 5:15;26,18
05.01.2017 5:20;27,29
05.01.2017 5:25;26,8
05.01.2017 5:30;28,02
05.01.2017 5:35;28,16
05.01.2017 5:40;26,69
05.01.2017 5:45;28,2
05.01.2017 5:50;27,95
05.01.2017 5:55;27,24
05.01.2017 6:00;27,39
05.01.2017 6:05;27,69
05.01.2017 6:10;28,31
05.01.2017 6:15;29,47
05.01.2017 6:20;29,23
05.01.2017 6:25;31,95
05.01.2017 6:30;33,01
05.01.2017 6:35;31,35
05.01.2017 6:40;35,66
05.01.2017 6:45;35,58
05.01.2017 6:50;38,15
05.01.2017 6:55;39,9
05.01.2017 7:00;40,3
05.01.2017 7:05;43,98
05.01.2017 7:10;41,41
05.01.2017 7:15;42,4
05.01.2017 7:20;41,33
05.01.2017 7:25;40,06
05.01.2017 7:30;37,25
05.01.2017 7:35;33,49
05.01.2017 7:40;36,27
05.01.2017 7:45;35,81
05.01.2017 7:50;36,48
05.01.2017 7:55;35,44
05.01.2017 8:00;36,61
05.01.2017 8:05;38,48
05.01.2017 8:10;39,78
05.01.2017 8:15;38,29
05.01.2017 8:20;40,04
05.01.2017 8:25;39,76
05.01.2017 8:30;41,07
05.01.2017 8:35;42,21
05.01.2017 8:40;40,88
05.01.2017 8:45;40,24
05.01.2017 8:50;38,63
05.01.2017 8:55;38,86
05.01.2017 9:00;40,67
05.01.2017 9:05;39,77
05.01.2017 9:10;38,3
05.01.2017 9:15;39,94
05.01.2017 9:20;38
05.01.2017 9:25;39,83
05.01.2017 9:30;38,35
05.01.2017 9:35;37,68
05.01.2017 9:40;38,15
05.01.2017 9:45;37,71
05.01.2017 9:50;37,67
05.01.2017 9:55;36,5
05.01.2017 10:00;38,18
05.01.2017 10:05;36,58
05.01.2017 10:10;39,01
05.01.2017 10:15;39
05.01.2017 10:20;36,53
05.01.2017 10:25;36,39
05.01.2017 10:30;37,18
05.01.2017 10:35;38,04
05.01.2017 10:40;36,58
05.01.2017 10:45;38,77
05.01.2017 10:50;37,14
05.01.2017 10:55;39,92
05.01.2017 11:00;41,13
05.01.2017 11:05;40,54
05.01.2017 11:10;39,18
05.01.2017 11:15;38,11
05.01.2017 11:20;38,17
05.01.2017 11:25;37,31
05.01.2017 11:30;36,59
05.01.2017 11:35;33,59
05.01.2017 11:40;34,73
05.01.2017 11:45;37,02
05.01.2017 11:50;35,79
05.01.2017 11:55;35,93
05.01.2017 12:00;35,6
05.01.2017 12:05;35,3
05.01.2017 12:10;35,04
05.01.2017 12:15;34,63
05.01.2017 12:20;35,83
05.01.2017 12:25;33,18
05.01.2017 12:30;33,7
05.01.2017 12:35;33,92
05.01.2017 12:40;32,57
05.01.2017 12:45;32,22
05.01.2017 12:50;34,99
05.01.2017 12:55;38,27
05.01.2017 13:00;37,75
05.01.2017 13:05;39
05.01.2017 13:10;39,7
05.01.2017 13:15;39,71
05.01.2017 13:20;40,25
05.01.2017 13:25;41,32
05.01.2017 13:30;40,42
05.01.2017 13:35;37,95
05.01.2017 13:40;36,83
05.01.2017 13:45;35,44
05.01.2017 13:50;34,14
05.01.2017 13:55;34,52
05.01.2017 14:00;35,06
05.01.2017 14:05;34,15
05.01.2017 14:10;35,25
05.01.2017 14:15;36,44
05.01.2017 14:20;36,87
05.01.2017 14:25;35,01
05.01.2017 14:30;35,84
05.01.2017 14:35;35,59
05.01.2017 14:40;35,44
05.01.2017 14:45;35,22
05.01.2017 14:50;36,22
05.01.2017 14:55;36,7
05.01.2017 15:00;34,54
05.01.2017 15:05;34,49
05.01.2017 15:10;35,31
05.01.2017 15:15;35,92
05.01.2017 15:20;36,54
05.01.2017 15:25;36,72
05.01.2017 15:30;38,82
05.01.2017 15:35;40,71
05.01.2017 15:40;41,04
05.01.2017 15:45;40,22
05.01.2017 15:50;40,06
05.01.2017 15:55;41,3
05.01.2017 16:00;43,85
05.01.2017 16:05;43,69
05.01.2017 16:10;42,55
05.01.2017 16:15;42,19
05.01.2017 16:20;41,65
05.01.2017 16:25;41,02
05.01.2017 16:30;41,59
05.01.2017 16:35;41,61
05.01.2017 16:40;40,64
05.01.2017 16:45;41,1
05.01.2017 16:50;43,24
05.01.2017 16:55;41,86
05.01.2017 17:00;40,06
05.01.2017 17:05;36,41
05.01.2017 17:10;36,08
05.01.2017 17:15;38,24
05.01.2017 17:20;36,81
05.01.2017 17:25;36
05.01.2017 17:30;38,86
05.01.2017 17:35;38,82
05.01.2017 17:40;36,56
05.01.2017 17:45;36,42
05.01.2017 17:50;35,65
05.01.2017 17:55;38,24
05.01.2017 18:00;38,61
05.01.2017 18:05;37,23
05.01.2017 18:10;38,31
05.01.2017 18:15;42,75
05.01.2017 18:20;41,22
05.01.2017 18:25;39,32
05.01.2017 18:30;43,57
05.01.2017 18:35;43,73
05.01.2017 18:40;46,96
05.01.2017 18:45;45,39
05.01.2017 18:50;41,78
05.01.2017 18:55;40,49
05.01.2017 19:00;39,07
05.01.2017 19:05;39,67
05.01.2017 19:10;39,11
05.01.2017 19:15;38,96
05.01.2017 19:20;38,5
05.01.2017 19:25;38,51
05.01.2017 19:30;38,69
05.01.2017 19:35;37,97
05.01.2017 19:40;36,74
05.01.2017 19:45;40,47
05.01.2017 19:50;41,79
05.01.2017 19:55;39,22
05.01.2017 20:00;38,8
05.01.2017 20:05;38,86
05.01.2017 20:10;39,3
05.01.2017 20:15;38,46
05.01.2017 20:20;39,76
05.01.2017 20:25;41,33
05.01.2017 20:30;39,58
05.01.2017 20:35;41,35
05.01.2017 20:40;42,4
05.01.2017 20:45;42,39
05.01.2017 20:50;39,46
05.01.2017 20:55;37,04
05.01.2017 21:00;33,13
05.01.2017 21:05;32,3
05.01.2017 21:10;32,47
05.01.2017 21:15;33,5
05.01.2017 21:20;33,63
05.01.2017 21:25;33,46
05.01.2017 21:30;33,49
05.01.2017 21:35;32,83
05.01.2017 21:40;31,89
05.01.2017 21:45;31,9
05.01.2017 21:50;32,3
05.01.2017 21:55;32,81
05.01.2017 22:00;31,76
05.01.2017 22:05;32,47
05.01.2017 22:10;32,76
05.01.2017 22:15;32,21
05.01.2017 22:20;32,2
05.01.2017 22:25;32,77
05.01.2017 22:30;32,47
05.01.2017 22:35;31,32
05.01.2017 22:40;30,1
05.01.2017 22:45;30,91
05.01.2017 22:50;30,66
05.01.2017 22:55;33,21
05.01.2017 23:00;32,8
05.01.2017 23:05;30,79
05.01.2017 23:10;24,95
05.01.2017 23:15;24,75
05.01.2017 23:20;23,44
05.01.2017 23:25;23,76
05.01.2017 23:30;23,3
05.01.2017 23:35;22,78
05.01.2017 23:40;24,16
05.01.2017 23:45;23,49
05.01.2017 23:50;24,17
05.01.2017 23:55;23,52
